approved_for_scrape,suggested_decision,decision_reason,barcode,name,brand,query,card_text,image_alt,image_url_raw
YES,REVIEW,possible_target_needs_manual_review,8.41008E+12,נייצר וואלי פרוטאין בוטנים בציפוי קרמל מלוח רביעייה,Nature Valley,חטיפי דגנים,"נייצר וואלי פרוטאין בוטנים בציפוי קרמל מלוח רביעייה
Nature Valley | 160 גרם
במבצע ‏19.90 ₪
‏23.90 ‏₪
‏14.94 ‏₪ / 100 גרם",נייצר וואלי פרוטאין בוטנים בציפוי קרמל מלוח רביעייה,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F4%2F8410076610386_s1_15_gs102-19-2024_08-21-37.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F4%2F8410076610386_s1_15_gs102-19-2024_08-21-37.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F4%2F8410076610386_s1_15_gs102-19-2024_08-21-37.jpg&w=384&q=75 2x"
YES,REVIEW,possible_target_needs_manual_review,7.29011E+12,פרי מארז 5 חטיפים תמרים ואגוזי לוז כשלפ,Free,חטיף אנרגיה,"פרי מארז 5 חטיפים תמרים ואגוזי לוז כשלפ
Free | 125 גרם
‏16.90 ‏₪
‏13.52 ‏₪ / 100 גרם",פרי מארז 5 חטיפים תמרים ואגוזי לוז כשלפ,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290111936784_s104-01-2025_21-19-00.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290111936784_s104-01-2025_21-19-00.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290111936784_s104-01-2025_21-19-00.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:פריכיות,7.29011E+12,חטיפי פריכיות דגנים בתיבול עדין,פיטנס,חטיף דגנים,"חטיפי פריכיות דגנים בתיבול עדין
פיטנס | 60 גרם
‏8.90 ‏₪
‏14.83 ‏₪ / 100 גרם",חטיפי פריכיות דגנים בתיבול עדין,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12386522_7290112961464.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12386522_7290112961464.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12386522_7290112961464.jpg&w=384&q=75 2x"
YES,REJECT,hard_exclude:פאי,7.29002E+12,חטיף פאי פקאן רפאלס 5*30 גרם,,חטיף דגנים,"חטיף פאי פקאן רפאלס 5*30 גרם
כרמית | 150 גרם
2 יח' ב- ‏28 ₪
‏14.90 ‏₪
‏9.93 ‏₪ / 100 גרם",חטיף פאי פקאן רפאלס 5*30 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001954554501-29-2024_12-17-00.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001954554501-29-2024_12-17-00.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001954554501-29-2024_12-17-00.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29002E+12,חטיף חלבון בטעם שוקולד לבן עוגיות,,חטיף דגנים,"חטיף חלבון בטעם שוקולד לבן עוגיות
אול אין | 60 גרם
‏14.90 ‏₪
‏24.83 ‏₪ / 100 גרם",חטיף חלבון בטעם שוקולד לבן עוגיות,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018043134_s1_1503-22-2023_19-00-28.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018043134_s1_1503-22-2023_19-00-28.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018043134_s1_1503-22-2023_19-00-28.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29002E+12,חטיף חלבון בטעם דאבל שוקולד,,חטיף דגנים,"חטיף חלבון בטעם דאבל שוקולד
אול אין | 60 גרם
‏14.90 ‏₪
‏24.83 ‏₪ / 100 גרם",חטיף חלבון בטעם דאבל שוקולד,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018703076_s1_1503-16-2023_19-00-47.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018703076_s1_1503-16-2023_19-00-47.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018703076_s1_1503-16-2023_19-00-47.jpg&w=384&q=75 2x"
YES,REJECT,not_target_product_type,7.29002E+12,חטיף אגוזים וחמוציות רפאלס 5*30 גרם,,חטיף דגנים,"חטיף אגוזים וחמוציות רפאלס 5*30 גרם
כרמית | 150 גרם
2 יח' ב- ‏28 ₪
‏14.90 ‏₪
‏9.93 ‏₪ / 100 גרם",חטיף אגוזים וחמוציות רפאלס 5*30 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001833395201-29-2024_10-45-12.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001833395201-29-2024_10-45-12.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001833395201-29-2024_10-45-12.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29002E+12,חטיף חלבון בטעם שוקולד חלב קרמל,,חטיף דגנים,"חטיף חלבון בטעם שוקולד חלב קרמל
אול אין | 55 גרם
‏14.90 ‏₪
‏27.09 ‏₪ / 100 גרם",חטיף חלבון בטעם שוקולד חלב קרמל,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019310679_s1_1507-02-2023_19-00-41.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019310679_s1_1507-02-2023_19-00-41.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290019310679_s1_1507-02-2023_19-00-41.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29002E+12,חטיף חלבון בטעם בוטנים קרמל,,חטיף דגנים,"חטיף חלבון בטעם בוטנים קרמל
אול אין | 60 גרם
‏14.90 ‏₪
‏24.83 ‏₪ / 100 גרם",חטיף חלבון בטעם בוטנים קרמל,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018043899_s1_1501-22-2024_09-21-13.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018043899_s1_1501-22-2024_09-21-13.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290018043899_s1_1501-22-2024_09-21-13.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:קורנפלקס,8.42321E+12,מרבה סלים דליס לילדים עם שוקולד לבן חדש,Slim Delice,חטיף דגנים,"מרבה סלים דליס לילדים עם שוקולד לבן חדש
סלים דליס | 120 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏10.83 ‏₪ / 100 גרם
קורנפלקס של אלופים פתיתי תירס קלויים תלמה 850 גרם
תלמה | 850 גרם
‏19.90 ‏₪
‏2.34 ‏₪ / 100 גרם
נייצר וואלי פרוטאין בוטנים בציפוי קרמל מלוח רביעייה
Nature Valley | 160 גרם
במבצע ‏19.90 ₪
‏23.90 ‏₪
‏14.94 ‏₪ / 100 גרם
מארז קורנפלקס של אלופים תלמה 5*30 גרם
תלמה | 150 גרם
‏13.90 ‏₪
‏9.27 ‏₪ / 100 גרם",מרבה סלים דליס לילדים עם שוקולד לבן חדש,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F4%2F8423207208697_h105-15-2023_13-21-13.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F4%2F8423207208697_h105-15-2023_13-21-13.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F4%2F8423207208697_h105-15-2023_13-21-13.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:קורנפלקס,7.29012E+12,מארז קורנפלקס של אלופים תלמה 5*30 גרם,,חטיף דגנים,"מארז קורנפלקס של אלופים תלמה 5*30 גרם
תלמה | 150 גרם
‏13.90 ‏₪
‏9.27 ‏₪ / 100 גרם",מארז קורנפלקס של אלופים תלמה 5*30 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116530482.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116530482.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116530482.jpeg&w=384&q=75 2x"
NO,REJECT,hard_exclude:נשנושים,7.29011E+12,שוגי 500 גרם מופחת ס,שוגי,חטיף דגנים,"שוגי 500 גרם מופחת ס
שוגי | 500 גרם
במבצע ‏19.90 ₪
‏21.90 ‏₪
‏4.38 ‏₪ / 100 גרם
קוקטייל מלוח 300ג
בייגל בייגל | 300 גרם
2 יח' ב- ‏20 ₪
‏13.90 ‏₪
‏4.63 ‏₪ / 100 גרם
נשנושים עגול מלוח 300ג
בייגל בייגל | 300 גרם
2 יח' ב- ‏20 ₪
‏13.90 ‏₪
‏4.63 ‏₪ / 100 גרם
פיטנס חטיף מולטיגריין עשבי תיבול 25 גרם
פיטנס | 25 גרם
3 יח' ב- ‏12 ₪
‏5.50 ‏₪
‏22.00 ‏₪ / 100 גרם
קליק כדורים חלב תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם",שוגי 500 גרם מופחת ס,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290107647854_1.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290107647854_1.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290107647854_1.jpg&w=384&q=75 2x"
YES,REJECT,hard_exclude:נשנושים,8.42321E+12,מרבה סלים דליס לילדים עם שוקולד חלב חדש,שוגי,חטיף דגנים,"מרבה סלים דליס לילדים עם שוקולד חלב חדש
סלים דליס | 120 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏10.83 ‏₪ / 100 גרם
מרבה סלים דליס שוקולד מריר חדש
סלים דליס | 120 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏10.83 ‏₪ / 100 גרם
מרבה סלים דליס מהדורה מיוחדת שוקולד חלב
סלים דליס | 120 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏10.83 ‏₪ / 100 גרם
מרבה סלים טופינג אגוזי לוז
סלים דליס | 90 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏14.44 ‏₪ / 100 גרם
מרבה סלים דליס מהדורה מיוחדת מריר חדש
סלים דליס | 120 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏10.83 ‏₪ / 100 גרם
מרבה סלים דליס שוקולד חלב
סלים דליס | 120 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏10.83 ‏₪ / 100 גרם
קורני פרי פינאטס 120 גרם
קורני | 120 גרם
2 יח' ב- ‏25 ₪
‏15.90 ‏₪
‏13.25 ‏₪ / 100 גרם
מרבה סלים דליס קריספי תות 125 גר
סלים דליס | 125 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏10.40 ‏₪ / 100 גרם
מרבה סלים דליס שוקולד לבן בטעם יוגורט
סלים דליס | 120 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏10.83 ‏₪ / 100 גרם
מרבה סלים דליס שוקולד חלב ללא גלוטן חדש
סלים דליס | 120 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏10.83 ‏₪ / 100 גרם
מרבה סלים דליס לילדים עם שוקולד לבן חדש
סלים דליס | 120 גרם
2 יח' ב- ‏25 ₪
‏13.00 ‏₪
‏10.83 ‏₪ / 100 גרם
קורנפלקס של אלופים פתיתי תירס קלויים תלמה 850 גרם
תלמה | 850 גרם
‏19.90 ‏₪
‏2.34 ‏₪ / 100 גרם
נייצר וואלי פרוטאין בוטנים בציפוי קרמל מלוח רביעייה
Nature Valley | 160 גרם
במבצע ‏19.90 ₪
‏23.90 ‏₪
‏14.94 ‏₪ / 100 גרם
מארז קורנפלקס של אלופים תלמה 5*30 גרם
תלמה | 150 גרם
‏13.90 ‏₪
‏9.27 ‏₪ / 100 גרם
שוגי 500 גרם מופחת ס
שוגי | 500 גרם
במבצע ‏19.90 ₪
‏21.90 ‏₪
‏4.38 ‏₪ / 100 גרם
קוקטייל מלוח 300ג
בייגל בייגל | 300 גרם
2 יח' ב- ‏20 ₪
‏13.90 ‏₪
‏4.63 ‏₪ / 100 גרם
נשנושים עגול מלוח 300ג
בייגל בייגל | 300 גרם
2 יח' ב- ‏20 ₪
‏13.90 ‏₪
‏4.63 ‏₪ / 100 גרם
פיטנס חטיף מולטיגריין עשבי תיבול 25 גרם
פיטנס | 25 גרם
3 יח' ב- ‏12 ₪
‏5.50 ‏₪
‏22.00 ‏₪ / 100 גרם
קליק כדורים חלב תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
פיטנס חטיף מולטיגריין מלח פלפל 25 גרם
פיטנס | 25 גרם
3 יח' ב- ‏12 ₪
‏5.50 ‏₪
‏22.00 ‏₪ / 100 גרם
קליק כריות נוגט 65 גרם
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
קליק עוגי תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
קליק אין אאוט במילוי נוגט 38 גרם
קליק | 38 גרם
2 יח' ב- ‏10 ₪
‏5.90 ‏₪
‏15.53 ‏₪ / 100 גרם
קליק מעורב חום לבן תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
קליק טבלה קורנפלקס 85גר
קליק | 85 גרם
‏6.90 ‏₪
‏8.12 ‏₪ / 100 גרם
קליק טבלאות עם שוקולד חלב עוגיות ודגנים 85 גרם
קליק | 85 גרם
‏6.90 ‏₪
‏8.12 ‏₪ / 100 גרם
נשנושים משולש שומשום 300 ג
בייגל בייגל | 300 גרם
2 יח' ב- ‏20 ₪
‏13.90 ‏₪
‏4.63 ‏₪ / 100 גרם
קליק שוקו מיקס חום לבן כשל""פ 65 גרם
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
קליק ביסקויט תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
קליק קורנפלקס 65 גרם
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
מזון לחתול עוף ברוטב
פריסקיז | 85 גרם
‏5.90 ‏₪
‏6.94 ‏₪ / 100 גרם
קליק כריות כשל""פ 65 גרם
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
סרדין בשמן חריף 110 גרם
וילי פוד | 110 גרם
‏4.90 ‏₪
‏4.45 ‏₪ / 100 גרם",מרבה סלים דליס לילדים עם שוקולד חלב חדש,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F4%2F8423207208680_h105-15-2023_13-20-30.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F4%2F8423207208680_h105-15-2023_13-20-30.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F4%2F8423207208680_h105-15-2023_13-20-30.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:קליק,7.29011E+12,קליק ביסקויט תפזורת 65גר,,חטיף דגנים,"קליק ביסקויט תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם",קליק ביסקויט תפזורת 65גר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494221.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494221.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494221.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:קורנפלקס,7.29011E+12,קליק קורנפלקס 65 גרם,,חטיף דגנים,"קליק קורנפלקס 65 גרם
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם",קליק קורנפלקס 65 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494313.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494313.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494313.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.61304E+12,מזון לחתול עוף ברוטב,,חטיף דגנים,"מזון לחתול עוף ברוטב
פריסקיז | 85 גרם
‏5.90 ‏₪
‏6.94 ‏₪ / 100 גרם",מזון לחתול עוף ברוטב,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12554783_7613036965262.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12554783_7613036965262.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12554783_7613036965262.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:כריות,7.29012E+12,"קליק כריות כשל""פ 65 גרם",,חטיף דגנים,"קליק כריות כשל""פ 65 גרם
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם","קליק כריות כשל""פ 65 גרם","https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116532042.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116532042.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116532042.jpeg&w=384&q=75 2x"
NO,REJECT,hard_exclude:סרדין,7.29E+12,סרדין בשמן חריף 110 גרם,,חטיף דגנים,"סרדין בשמן חריף 110 גרם
וילי פוד | 110 גרם
‏4.90 ‏₪
‏4.45 ‏₪ / 100 גרם",סרדין בשמן חריף 110 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290003864492_s1_1502-26-2026_06-50-00.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290003864492_s1_1502-26-2026_06-50-00.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290003864492_s1_1502-26-2026_06-50-00.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.61304E+12,מזון לכלב גזע בינוני,,חטיף דגנים,"מזון לכלב גזע בינוני
דנטלייף | 115 גרם
‏14.90 ‏₪
‏12.96 ‏₪ / 100 גרם",מזון לכלב גזע בינוני,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12535708_7613035379794.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12535708_7613035379794.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12535708_7613035379794.jpg&w=384&q=75 2x"
